show_id,type,title,country,release_year,rating,listed_in,description,year_added,duration,country_encoded,genre_count,has_drama,content_age,is_recent,rating_category,is_international,predicted_content_type,content_prediction_confidence,predicted_rating_category,rating_prediction_confidence,feature_engineering_applied,ml_analysis_date
s7208,Movie,King Jack,United States,2015,NR,"Dramas, Independent Movies","Already coping with a bully, a mercurial older brother and summer school, 15-year-old Jack is saddled with his young cousin for an eventful weekend.",2016.0,81 min,603,2,1,8.0,0,Unknown,0,Movie,1.0,0,0.6185790918293801,True,2025-08-12
s7209,Movie,King's Ransom,"United States, Canada",2005,PG-13,"Action & Adventure, Comedies","A wealthy, despicable businessman comes to the realization that he may lose half his fortune to the obnoxious wife he's trying to divorce. So, he decides to arrange his own kidnapping in order to wipe himself out and claim poverty.",2019.0,98 min,621,2,0,5.0,1,Teen,0,Movie,1.0,0,0.5327874924886559,True,2025-08-12
s7210,TV Show,Kingdoms of the Sky,United States,2018,TV-PG,"British TV Shows, Docuseries, Science & Nature TV",Meet the astonishing animals and adventurous people living on some of the most spectacular – and formidable – mountain ranges in the world.,2018.0,1 Season,603,3,0,6.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7211,Movie,Kingpin,United States,1996,PG-13,"Comedies, Cult Movies, Sports Movies","After a bowler loses his hand, his career takes a nosedive. That is, until he uncovers the next big thing: an Amish kid named Ishmael.",2020.0,114 min,603,3,0,4.0,1,Teen,0,Movie,1.0,0,0.3625196125403831,True,2025-08-12
s7212,Movie,Kings,"France, Belgium, China, United States",2017,R,Dramas,A foster mom and her houseful of kids befriend a bitter neighbor after the Rodney King verdict is handed down in 1992 Los Angeles.,2018.0,87 min,166,1,1,6.0,1,Adult,0,Movie,1.0,0,0.6199665572101561,True,2025-08-12
s7213,Movie,Kis Kisko Pyaar Karoon,India,2015,TV-PG,"Comedies, International Movies","A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend.",2017.0,132 min,251,2,0,7.0,0,Family,1,Movie,1.0,2,0.45808452738904315,True,2025-08-12
s7214,Movie,Kiss the Girls,United States,1997,R,Thrillers,A forensic psychologist teams up with an escaped kidnapping victim to hunt down a serial killer who abducts and dominates strong-willed women.,2020.0,116 min,603,1,0,4.0,1,Adult,0,Movie,1.0,0,0.49551475722214433,True,2025-08-12
s7215,TV Show,Kiss The Series,United States,2016,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas","After a night out, Sandee wakes to discover she and her buddy have either taken their platonic friendship to a whole new level or ruined it forever.",2019.0,1 Season,603,3,1,5.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7216,TV Show,Kitten Rescuers,United Kingdom,2017,TV-14,"British TV Shows, International TV Shows, Reality TV",Cat-crazy host Jo Brand follows vets and animal welfare officers who take on daring rescues to save furry felines subjected to different cat-astrophes.,2019.0,1 Season,506,3,0,5.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7217,Movie,KL Zombi,Malaysia,2013,TV-14,"Comedies, Horror Movies, International Movies",A field hockey-playing pizza delivery boy finds himself transformed from slacker to zombie slayer during an outbreak of the undead in Kuala Lumpur.,2017.0,92 min,338,3,0,7.0,0,Teen,1,Movie,1.0,0,0.4221535418565904,True,2025-08-12
s7218,TV Show,Knights of Sidonia,Japan,2015,TV-MA,"Anime Series, International TV Shows",A hero rises to save a world that's also a spaceship under siege by an alien threat in this original anime series based on the popular manga comic.,,2 Seasons,319,2,0,,0,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s7219,Movie,Knock Knock,"United States, Chile, Israel",2015,R,"Horror Movies, Thrillers",A devoted husband and father on his own for the weekend has his life turned inside out after giving shelter to two young women during a storm.,2020.0,99 min,631,2,0,4.0,1,Adult,0,Movie,1.0,0,0.415290302595195,True,2025-08-12
s7220,Movie,Know Your Enemy - Japan,United States,1945,TV-14,"Classic Movies, Documentaries","Though culturally insensitive by modern standards, this propaganda film examines the history of Japan from the 16th century through the 1930s.",2017.0,63 min,603,2,0,7.0,0,Teen,0,Movie,1.0,1,0.45475208654386534,True,2025-08-12
s7221,Movie,Knowing,"United States, United Kingdom, Australia",2009,PG-13,"Sci-Fi & Fantasy, Thrillers",An MIT astrophysics professor and his son unearth a string of numbers from a time capsule that seem to reveal a cataclysm that will wipe out humanity.,2019.0,121 min,719,2,0,5.0,1,Teen,0,Movie,1.0,0,0.4473912743122951,True,2025-08-12
s7222,Movie,Koko: The Gorilla Who Talks,United Kingdom,2016,TV-G,Documentaries,"Witness the incredible, decades-long friendship between Koko the gorilla and Penny Patterson, who taught Koko to communicate via sign language.",2017.0,56 min,506,1,0,7.0,0,Family,0,Movie,1.0,0,0.4881078490397799,True,2025-08-12
s7223,TV Show,Kon Kon Kon,United States,2014,TV-PG,"Docuseries, International TV Shows",Explore the stories of ordinary people dealing with extraordinary circumstances in this series that focuses on overcoming obstacles and odds.,2018.0,1 Season,603,2,0,6.0,1,Family,1,Movie,1.0,0,0.0,True,2025-08-12
s7224,Movie,Kon-Tiki,"United Kingdom, Norway, Denmark, Germany, Sweden",2012,PG-13,"Action & Adventure, Dramas, International Movies","With five loyal friends in tow, explorer Thor Heyerdahl sails a fragile balsa wood raft along an ancient path some 4,300 miles across the Pacific.",2019.0,96 min,572,3,1,5.0,1,Teen,1,Movie,1.0,0,0.5452768217065825,True,2025-08-12
s7225,Movie,Koshish,India,1972,TV-14,"International Movies, Romantic Movies",A speech and hearing-impaired couple persists through unforgiving obstacles to be accepted by society and live a life of dignity.,2019.0,115 min,251,2,0,5.0,1,Teen,1,Movie,1.0,0,0.4173897516982777,True,2025-08-12
s7226,Movie,Kraftidioten,"Norway, Denmark, Sweden",2014,TV-MA,"Comedies, International Movies, Thrillers","When he sets out to avenge his son's murder, mild-mannered snowplow driver Nils sparks a war between a Norwegian mobster and his Serbian rival.",2017.0,117 min,373,3,0,7.0,0,Adult,1,Movie,1.0,0,0.4042797711923824,True,2025-08-12
s7227,Movie,Krish Trish and Baltiboy,United States,2009,TV-Y7,Children & Family Movies,"A team of minstrels, including a monkey, cat and donkey, narrate folktales from the Indian regions of Rajasthan, Kerala and Punjab.",2017.0,58 min,603,1,0,7.0,0,Family,0,Movie,1.0,0,0.5053155399263465,True,2025-08-12
s7228,Movie,Krish Trish and Baltiboy: Battle of Wits,United States,2013,TV-Y7,Children & Family Movies,"An artisan is cheated of his payment, a lion of his throne and a brother of his inheritance in these three stories of deception and justice.",2017.0,62 min,603,1,0,7.0,0,Family,0,Movie,1.0,0,0.5115320892374737,True,2025-08-12
s7229,Movie,Krish Trish and Baltiboy: Best Friends Forever,United States,2016,TV-Y,Children & Family Movies,"A cat, monkey and donkey team up to narrate folktales about friendship from Northeast India, and the Indian regions of Bihar and Rajasthan.",2017.0,65 min,603,1,0,7.0,0,Family,0,Movie,1.0,0,0.5158943562579754,True,2025-08-12
s7230,Movie,Krish Trish and Baltiboy: Comics of India,United States,2012,TV-Y7,Children & Family Movies,"In three comic-strip-style tales, a boy tries to sell wisdom, a demon is released from captivity, and a king assigns impossible tasks to his minister.",2017.0,61 min,603,1,0,7.0,0,Family,0,Movie,1.0,0,0.510020191696538,True,2025-08-12
s7231,Movie,Krish Trish and Baltiboy: Face Your Fears,India,2017,TV-Y7,Children & Family Movies,"In three tales about fear, a baby elephant gets captured by a circus, two boys enter a haunted house and a parrot faces his fear of flying.",2017.0,65 min,251,1,0,7.0,0,Family,0,Movie,1.0,0,0.4664935566462817,True,2025-08-12
s7232,Movie,Krish Trish and Baltiboy: Oversmartness Never Pays,United States,2017,TV-Y7,Children & Family Movies,"A cat, monkey and donkey learn the consequences of cheating through stories from the Indian regions of Rajasthan, West Bengal and Maharashtra.",2017.0,65 min,603,1,0,7.0,0,Family,0,Movie,1.0,0,0.5158943562579754,True,2025-08-12
s7233,Movie,Krish Trish and Baltiboy: Part II,United States,2010,TV-Y7,Children & Family Movies,"Animal minstrels narrate stories about a monkey's friendship with a crocodile, two monkeys' foolishness and a villager's encounter with a demon.",2017.0,58 min,603,1,0,7.0,0,Family,0,Movie,1.0,0,0.5053155399263465,True,2025-08-12
s7234,Movie,Krish Trish and Baltiboy: The Greatest Trick,United States,2013,TV-Y7,Children & Family Movies,"The consequences of trickery are explored in stories involving an inconsiderate husband, two greedy courtiers, and a kind man who loses everything.",2017.0,60 min,603,1,0,7.0,0,Family,0,Movie,1.0,0,0.5084799167253594,True,2025-08-12
s7235,Movie,Krisha,United States,2015,R,"Dramas, Independent Movies","After 10 years away from her family, Krisha returns for Thanksgiving, but bitter grudges and troubling addictions threaten to ruin the event.",2018.0,81 min,603,2,1,6.0,1,Adult,0,Movie,1.0,0,0.5932377007092972,True,2025-08-12
s7236,TV Show,Krishna Balram,United States,2019,TV-Y7,Kids' TV,"From playing pranks to destroying demons, Lord Krishna and brother Balaram's lives in Vrindavan are action-packed in this mythological series.",2019.0,1 Season,603,1,0,5.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7237,Movie,Kristy,United States,2013,NR,Horror Movies,"Opting to stay on campus over the Thanksgiving holiday, coed Justine and a handful of friends find their break violently disrupted by a sadistic gang.",2015.0,85 min,603,1,0,9.0,0,Unknown,0,Movie,1.0,0,0.5390236374897939,True,2025-08-12
s7238,Movie,Krystal,United States,2017,R,"Comedies, Dramas",A kid with a heart condition falls for an ex-stripper with a lot of baggage and joins her Alcoholics Anonymous group to catch her attention.,2019.0,93 min,603,2,1,5.0,1,Adult,0,Movie,1.0,0,0.5857566730571442,True,2025-08-12
s7239,Movie,Kuldip Patwal: I Didn't Do It!,India,2017,TV-MA,"Dramas, Independent Movies, International Movies","Accused of killing a politician, a local grocer’s fight to prove his innocence reveals his lifelong struggles with injustice leading up to the incident.",2019.0,126 min,251,3,1,5.0,1,Adult,1,Movie,1.0,2,0.449628123198071,True,2025-08-12
s7240,Movie,Kung Fu Hustle,"Hong Kong, China, United States",2004,R,"Action & Adventure, Comedies, Cult Movies","Sing, a mobster in 1940s China, longs to be as cool as the formally clad Axe Gang, a band of killers who rule Hong Kong, but can only pretend.",2020.0,99 min,243,3,0,4.0,1,Adult,0,Movie,1.0,0,0.43911574580468843,True,2025-08-12
s7241,Movie,Kung Fu Magoo,"Mexico, United States",2010,TV-Y7,"Children & Family Movies, Comedies","Shortsighted curmudgeon Mr. Magoo and his young nephew, Justin, fight such nefarious foes as kung fu villains, robot spiders and teenage mutants.",2018.0,79 min,350,2,0,6.0,1,Family,0,Movie,1.0,0,0.42438085911706913,True,2025-08-12
s7242,Movie,Kung Fu Panda: Holiday,United States,2010,TV-PG,"Children & Family Movies, Comedies","As preparations for the Winter Feast build, Po is caught between his obligations as the Dragon Warrior and his family holiday traditions.",2012.0,26 min,603,2,0,12.0,0,Family,0,Movie,1.0,0,0.40706421044976826,True,2025-08-12
s7243,Movie,Kung Fu Yoga,"China, India, Nepal",2017,TV-PG,"Action & Adventure, Comedies, International Movies",Two mismatched archaeologists battle a team of vicious mercenaries in a race to discover an ancient Tibetan treasure of unimaginable worth.,2017.0,107 min,110,3,0,7.0,0,Family,1,Movie,1.0,2,0.464369494832633,True,2025-08-12
s7244,Movie,Kuppivala,United States,2017,TV-14,"Dramas, International Movies, Romantic Movies",A young woman talented at traditional dance finds her life changed when her love for a man clashes with the wishes of her father.,2018.0,133 min,603,3,1,6.0,1,Teen,1,Movie,1.0,0,0.4671279719614558,True,2025-08-12
s7245,Movie,Kurt & Courtney,United Kingdom,1998,R,"Documentaries, Music & Musicals","This film charts Nirvana's Kurt Cobain's rise to fame, his drug-addled romance with Courtney Love and the conspiracy theories surrounding his death.",2019.0,95 min,506,2,0,5.0,1,Adult,0,Movie,1.0,0,0.4111084025806418,True,2025-08-12
s7246,TV Show,Kurt Seyit & Sura,Turkey,2014,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",A Turkish lieutenant and the daughter of Russian nobles fight for their love against forces of family and social expectation and historical events.,2016.0,1 Season,492,3,1,8.0,0,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7247,Movie,Kurtulus Son Durak,Turkey,2012,TV-MA,"Comedies, Dramas, International Movies","When a recently single psychologist moves to a new neighborhood, she finds friendship with women starting to rebel against years of domestic abuse.",2017.0,100 min,492,3,1,7.0,0,Adult,1,Movie,1.0,0,0.5404938949661174,True,2025-08-12
s7248,Movie,Kya Kehna,India,2000,TV-PG,"Dramas, International Movies, Romantic Movies",A young university student's world is shaken after her brief involvement with a wealthy playboy results in her pregnancy.,2018.0,149 min,251,3,1,6.0,1,Family,1,Movie,1.0,2,0.5244147746520689,True,2025-08-12
s7249,Movie,Kygo: Live at the Hollywood Bowl,United States,2017,TV-MA,Music & Musicals,Join Norwegian electronic music superstar Kygo onstage and behind the scenes as he performs at the famed L.A. venue with a bevy of special guests.,2018.0,52 min,603,1,0,6.0,1,Adult,0,Movie,1.0,0,0.4792263197924427,True,2025-08-12
s7250,Movie,Kyun! Ho Gaya Na,India,2004,TV-PG,"International Movies, Romantic Movies","Cinematic lovebirds Aishwarya Rai and Vivek Oberoi star in this love story about a sweet young girl, Diya, brought up by her widowed father on a coffee plantation in the village of Coorg.",2018.0,165 min,251,2,0,6.0,1,Family,1,Movie,1.0,2,0.5911635022328533,True,2025-08-12
s7251,Movie,La Última Fiesta,Argentina,2016,TV-MA,"Comedies, International Movies",Three best buddies are thrown into a wild chase for a priceless painting that was stolen from a house they used to throw a huge party.,2017.0,104 min,2,2,0,7.0,0,Adult,1,Movie,1.0,0,0.43918569069856833,True,2025-08-12
s7252,Movie,LA 92,United States,2017,R,Documentaries,Previously unseen footage is shaped into a fresh and timely retelling of the 1992 Rodney King trial – and the verdict that sparked civil unrest.,2018.0,114 min,603,1,0,6.0,1,Adult,0,Movie,1.0,0,0.5205977517709499,True,2025-08-12
s7253,Movie,La Bamba,United States,1987,PG-13,"Classic Movies, Dramas, Music & Musicals","The plane crash that killed Buddy Holly also took Ritchie Valens, whose modest upbringing and rise to fame are depicted in this exhilarating biopic.",2020.0,109 min,603,3,1,4.0,1,Teen,0,Movie,1.0,0,0.49260663742329236,True,2025-08-12
s7254,Movie,La Coppia dei Campioni,Italy,2016,TV-MA,"Comedies, International Movies","After winning a shared trip to a soccer match, two colleagues who hold opposite world views find they're stuck traveling together for the duration.",2017.0,88 min,302,2,0,7.0,0,Adult,1,Movie,1.0,0,0.4834746995810867,True,2025-08-12
s7255,TV Show,La Familia P. Luche,United States,2012,TV-14,"International TV Shows, Spanish-Language TV Shows, TV Comedies","This irreverent sitcom featues Ludovico, Federica and their three children Bibi, Junior and Ludoviquito, living in Ciudad P. Luche.",,3 Seasons,603,3,0,,0,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7256,TV Show,La Femme,United States,2016,TV-14,"International TV Shows, TV Dramas","Personal desires guide the lives of a marriage-averse entrepreneur, a housewife coping with infidelity and a career woman who leaves her spouse.",2017.0,1 Season,603,2,1,7.0,0,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7257,TV Show,La Piloto,Mexico,2017,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Dreaming her whole life of becoming a pilot, Yolanda finds work as a flight attendant, unaware she'll soon be thrust into a drug smuggling operation.",2018.0,1 Season,342,3,0,6.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s7258,TV Show,La Rosa de Guadalupe,Mexico,2010,TV-PG,"Classic & Cult TV, Crime TV Shows, International TV Shows","This series responds to the need to believe in miracles, dreams, love stories and happy endings, with positive characters.",2019.0,1 Season,342,3,0,5.0,1,Family,1,Movie,1.0,0,0.0,True,2025-08-12
s7259,TV Show,La Viuda Negra,"Colombia, Mexico, United States",2016,TV-14,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Beautiful and ruthless Griselda Blanco, known as the queen of cocaine, becomes Pablo Escobar's boss and governs a world of deceit and death.",2019.0,1 Season,123,3,0,5.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7260,Movie,Laal Rang,India,2016,TV-14,"Dramas, International Movies, Thrillers","Eager for cash, Rajesh joins his friend Shankar's blood-theft operation. As Rajesh's greed grows and the cops close in, Shankar is poised to explode.",2018.0,143 min,251,3,1,6.0,1,Teen,1,Movie,1.0,2,0.5036602994484364,True,2025-08-12
s7261,Movie,Laddaland,Thailand,2011,TV-MA,"Horror Movies, International Movies","When a family moves into an upscale housing development, they encounter a series of paranormal events that drive them to the edge of insanity.",2018.0,112 min,488,2,0,6.0,1,Adult,1,Movie,1.0,0,0.4505507769342467,True,2025-08-12
s7262,Movie,Lady Bloodfight,Hong Kong,2016,R,Action & Adventure,An American travels to Hong Kong in hopes of winning a lucrative – but potentially deadly – all-female underground fighting tournament.,2017.0,101 min,239,1,0,7.0,0,Adult,0,Movie,1.0,0,0.6037974972698898,True,2025-08-12
s7263,Movie,Lady in the Water,United States,2006,PG-13,"Sci-Fi & Fantasy, Thrillers","When an apartment building manager discovers a water nymph in the complex's swimming pool, he tries to help her return to her mythical home.",2019.0,110 min,603,2,0,5.0,1,Teen,0,Movie,1.0,0,0.43312216228794276,True,2025-08-12
s7264,Movie,Lady-Like,United States,2018,NC-17,"Comedies, Independent Movies","After she pushes her best friend Kort to date a handsome transfer student, college student Allie is left to tackle adulthood on her own.",2019.0,83 min,603,2,0,5.0,1,Adult,0,Movie,1.0,0,0.4436845502612828,True,2025-08-12
s7265,TV Show,"Lady, la vendedora de rosas",Colombia,2015,TV-14,"International TV Shows, Spanish-Language TV Shows, TV Dramas","This series tells the life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame.",2018.0,1 Season,121,3,1,6.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7266,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,India,2010,TV-MA,"Dramas, International Movies",Industrial workers struggle against the greed of their employers and the apathy of the government toward the conditions in which they live and work.,2018.0,145 min,251,2,1,6.0,1,Adult,1,Movie,1.0,2,0.5005094711513632,True,2025-08-12
s7267,TV Show,Land Girls,United Kingdom,2011,TV-14,"British TV Shows, International TV Shows, TV Dramas","Follow the lives, loves, highs and lows of four members of the Women's Land Army who are working at the Hoxley Estate during WWII.",2017.0,3 Seasons,506,3,1,7.0,0,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7268,Movie,Larceny,"United States, Mexico",2017,TV-14,Action & Adventure,An ex-CIA contractor turned thief is forced to head a CIA gambit to infiltrate a black ops Mexican prison and steal $50 million in drug cartel money.,2017.0,87 min,690,1,0,7.0,0,Teen,0,Movie,1.0,0,0.6582642591732434,True,2025-08-12
s7269,TV Show,Last,South Korea,2015,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows","When his big stock plan fails, a hotshot fund manager winds up homeless and must learn the secret ranking system of the street in order to survive.",2017.0,1 Season,435,3,0,7.0,0,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7270,Movie,Last Ferry,United States,2019,TV-MA,"Dramas, Independent Movies, LGBTQ Movies","Seeking romance and friendship, a young gay lawyer travels to Fire Island in the off-season and is soon on the run after witnessing a murder.",2020.0,86 min,603,3,1,4.0,1,Adult,0,Movie,1.0,0,0.4826167327662414,True,2025-08-12
s7271,Movie,Last Knights,"United Kingdom, South Korea",2015,R,Action & Adventure,A nobleman who values his people's well-being over his emperor's edicts is killed. His knights vow revenge.,2019.0,115 min,582,1,0,5.0,1,Adult,0,Movie,1.0,0,0.5635180369919804,True,2025-08-12
s7272,Movie,Last Night,"United States, France",2010,R,"Dramas, Independent Movies, Romantic Movies","During an evening apart, married couple Joanna and Michael encounter tempting opportunities to cheat on each other with sexy acquaintances.",2019.0,93 min,643,3,1,5.0,1,Adult,0,Movie,1.0,0,0.5070940057926814,True,2025-08-12
s7273,Movie,Le K Benzema,France,2017,TV-14,"Documentaries, International Movies, Sports Movies","After a blackmailing scandal and being sidelined from the French national team, Real Madrid forward Karim Benzema tells his side of the story.",2018.0,121 min,162,3,0,6.0,1,Teen,1,Movie,1.0,2,0.41474963767941203,True,2025-08-12
s7274,Movie,Le serment des Hitler,France,2014,TV-PG,"Documentaries, International Movies",This documentary retraces the footsteps of Adolf Hitler's mysterious nephew and explores what became of the Hitler family line.,2019.0,54 min,162,2,0,5.0,1,Family,1,Movie,1.0,0,0.41548566919287666,True,2025-08-12
s7275,Movie,Leap Year,"United States, Ireland",2010,PG,"Comedies, Romantic Movies","Anna chooses February 29 to propose marriage to her boyfriend, but after meeting a charming innkeeper, she must evaluate her original plans.",2019.0,100 min,678,2,0,5.0,1,Family,0,Movie,1.0,0,0.4575656779910628,True,2025-08-12
s7276,Movie,LeapFrog: Letter Factory,United States,2003,TV-Y,Children & Family Movies,"In this entertaining installment of the wildly popular early-learning series, Professor Quigley, Leap, Lily and Tad arrive at the magical Letter Factory, where jumbles of sounds are miraculously shaped into letters.",2020.0,37 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.48885370382609156,True,2025-08-12
s7277,Movie,LeapFrog: Numberland,United States,2011,TV-Y,Movies,"With transport support from their magic car, Axel, the LeapFrog pets make a new friend named Max, who helps them learn counting skills in Numberland.",2020.0,33 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.5039036743828768,True,2025-08-12
s7278,Movie,LeapFrog: Phonics Farm,United States,2011,TV-Y,Movies,Scout takes a magical trip to a farm where an alligator and other friendly critters teach him all about sounding out the letters of the alphabet.,2020.0,35 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.4963887631735732,True,2025-08-12
s7279,Movie,"LeapFrog: Sing-along, Read-along",United States,2011,TV-Y,Children & Family Movies,"Using rhythm and rhymes, a funky band and a colorful cast of characters help make reading, sounding out vowels and building words easy and fun!",2020.0,32 min,603,1,0,4.0,1,Family,0,Movie,1.0,1,0.5076526177192388,True,2025-08-12
s7280,TV Show,Learning Time with Timmy,United Kingdom,2018,TV-Y,"British TV Shows, Kids' TV",Colorful characters and edutaining activities help make learning English fun in this series geared toward youngsters.,2020.0,1 Season,506,2,0,4.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7281,Movie,Lechmi,India,2017,TV-MA,"Comedies, Horror Movies, International Movies","The spirit of a murdered woman contacts four bachelors, enlisting their help to find her killer.",2018.0,147 min,251,3,0,6.0,1,Adult,1,Movie,1.0,2,0.5871538212259045,True,2025-08-12
s7282,Movie,Left Behind,"United States, Canada",2014,PG-13,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy","After millions of people on Earth suddenly disappear, a pilot flying a plane stuck at 30,000 feet must find a way to ensure the passengers' survival.",2018.0,110 min,621,3,0,6.0,1,Teen,0,Movie,1.0,0,0.4892059645157069,True,2025-08-12
s7283,Movie,Legend of the Guardians: The Owls of Ga'Hoole,"United States, Australia",2010,PG,Children & Family Movies,"Soren, a barn owl kidnapped from his peaceful forest home, is brought to an orphanage where he must train to become a soldier.",2020.0,97 min,606,1,0,4.0,1,Family,0,Movie,1.0,0,0.4967773251661197,True,2025-08-12
s7284,Movie,Legend of the Naga Pearls,China,2017,TV-MA,"Action & Adventure, International Movies, Sci-Fi & Fantasy","A petty thief teams up with two bickering accomplices to safeguard a powerful relic and save humankind from a tribe of vengeful, winged humanoids.",2018.0,108 min,105,3,0,6.0,1,Adult,1,Movie,1.0,2,0.4850118285369171,True,2025-08-12
s7285,Movie,Legendary Weapons of China,Hong Kong,1982,TV-14,"Action & Adventure, Cult Movies, International Movies","Three assassins – magician Lei Ying, hit man Tieh Hon and kung fu master Ti Tan – are sent to Yunnan by their clan leader to bring to justice another clan member who betrayed the tribe.",2018.0,101 min,239,3,0,6.0,1,Teen,1,Movie,1.0,2,0.45735048902151365,True,2025-08-12
s7286,TV Show,Legends of Strength,United States,2017,TV-PG,Docuseries,"From a circus entertainer to a grip master, meet the bodybuilding heroes who defied physical limits and redefined the meaning of strength.",2019.0,1 Season,603,1,0,5.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7287,Movie,Legion,United States,2010,R,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",A motley crew of apocalypse survivors living at an abandoned truck stop never suspects that the pregnant woman among them is carrying the Messiah.,2019.0,100 min,603,3,0,5.0,1,Adult,0,Movie,1.0,0,0.48594022992619856,True,2025-08-12
s7288,TV Show,Lego Friends,United States,2017,TV-G,Kids' TV,"As a way to make friends, new girl in town Olivia volunteers to work at the Heartlake City World Petacular with four other girls.",,3 Seasons,603,1,0,,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7289,TV Show,Lego Friends: Girls on a Mission,Denmark,2018,TV-Y,Kids' TV,"Five best friends put their teamwork, wits and courage to the test when they take on a mission to protect Heartlake City from bad people.",2019.0,1 Season,134,1,0,5.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7290,Movie,LEGO House - Home of the Brick,United States,2018,TV-G,"Documentaries, International Movies","In Billund, Denmark, a nearly 130,000-square-foot house is constructed with 25 million Lego bricks, capturing the awe of kids of all ages.",2018.0,48 min,603,2,0,6.0,1,Family,1,Movie,1.0,0,0.47941057772618434,True,2025-08-12
s7291,Movie,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,"Denmark, China",2016,TV-Y7-FV,"Action & Adventure, Children & Family Movies",Cole finds himself trapped in Yang's temple after accidentally releasing a host of villainous spirits that the Ninja must defeat.,2019.0,44 min,136,2,0,5.0,1,Unknown,0,Movie,1.0,0,0.5028000595728067,True,2025-08-12
s7292,TV Show,Leo & Tig,United States,2017,TV-Y,Kids' TV,Spunky leopard cub Leo and his loyal tiger pal Tig team up for fun and adventure as they explore the forest and learn about ancient legends.,2018.0,1 Season,603,1,0,6.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7293,Movie,Leo the Lion,"United States, Italy",2013,TV-Y7-FV,"Children & Family Movies, Comedies","Eschewing the carnivorous ways of his fellow lions, maverick Leo follows a vegetarian diet – causing the other lions to shun him.",2015.0,78 min,682,2,0,9.0,0,Unknown,0,Movie,1.0,0,0.4995312761538771,True,2025-08-12
s7294,Movie,"Les Bleus - Une autre histoire de France, 1996-2016",France,2016,TV-MA,"Documentaries, International Movies, Sports Movies","This documentary charts 20 years of the French national soccer team, Les Bleus, whose ups and downs have mirrored those of French society.",2017.0,103 min,162,3,0,7.0,0,Adult,1,Movie,1.0,0,0.38572989490616827,True,2025-08-12
s7295,Movie,Let There Be Light,United States,1946,TV-PG,"Classic Movies, Documentaries",Some returning combat veterans suffer scars that are more psychological than physical. This film follows patients and staff during their treatment.,2017.0,58 min,603,2,0,7.0,0,Family,0,Movie,1.0,1,0.473641853665541,True,2025-08-12
s7296,TV Show,Leyla and Mecnun,Turkey,2014,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies","Destiny brings Mecnun and Leyla together as newborns, and again years later. Despite unexpected turns in Mecnun's zany life, Leyla remains a constant.",2017.0,3 Seasons,492,3,0,7.0,0,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s7297,Movie,Lez Bomb,United States,2018,TV-14,"Comedies, LGBTQ Movies",A young woman's attempt to come out of the closet on Thanksgiving gets complicated when her male roommate shows up to her parents' home unannounced.,2019.0,90 min,603,2,0,5.0,1,Teen,0,Movie,1.0,0,0.4474168367697256,True,2025-08-12
s7298,TV Show,License to Drill: Louisiana,Canada,2014,TV-PG,Reality TV,"A crew of oil riggers work an off-season job and swap the blistering cold of their native Canada for sunny, Southern comfort in the Big Easy.",2019.0,1 Season,58,1,0,5.0,1,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7299,Movie,Life After Beth,United States,2014,R,"Comedies, Horror Movies, Independent Movies","Following the death of his beloved girlfriend, Beth, Zach is first shattered and then overjoyed when she inexplicably comes back to life.",2018.0,89 min,603,3,0,6.0,1,Adult,0,Movie,1.0,1,0.401512724694984,True,2025-08-12
