show_id,type,title,country,release_year,rating,listed_in,country_encoded,genre_count,has_drama,content_age,rating_category,ml_predicted_type
s7945,Movie,Satte Pe Satta,India,1982,TV-14,"Comedies, Cult Movies, Dramas",251,3,1,5.0,Teen,Movie
s7946,Movie,Saturday Church,United States,2017,TV-MA,"Dramas, LGBTQ Movies",603,2,1,4.0,Adult,Movie
s7947,Movie,Savage Dog,United States,2017,TV-MA,"Action & Adventure, Independent Movies",603,2,0,7.0,Adult,Movie
s7948,Movie,Savage Raghda,Egypt,2018,TV-MA,"Comedies, International Movies, Romantic Movies",150,3,0,5.0,Adult,Movie
s7949,TV Show,Save Our Shelter,United States,2015,TV-G,Reality TV,603,1,0,6.0,Family,Movie
s7950,Movie,Saving Mr. Banks,"United States, United Kingdom, Australia",2013,PG-13,"Comedies, Dramas",719,2,1,5.0,Teen,Movie
s7951,Movie,Saving Zoë,United States,2019,R,Dramas,603,1,1,4.0,Adult,Movie
s7952,Movie,Say When,United States,2014,R,"Comedies, Dramas, Independent Movies",603,3,1,6.0,Adult,Movie
s7953,Movie,Scales: Mermaids Are Real,United States,2017,PG,Children & Family Movies,603,1,0,4.0,Family,Movie
s7954,TV Show,Scandal,United States,2018,TV-14,"Crime TV Shows, TV Dramas",603,2,1,,Teen,Movie
s7955,Movie,Scandal in Sorrento,"Italy, France",1955,TV-PG,"Classic Movies, Comedies, Independent Movies",306,3,0,4.0,Family,Movie
s7956,Movie,Scary Movie,United States,2000,R,"Comedies, Horror Movies",603,2,0,4.0,Adult,Movie
s7957,Movie,Scary Movie 5,United States,2013,PG-13,"Comedies, Horror Movies",603,2,0,4.0,Teen,Movie
s7958,Movie,Schindler's List,United States,1993,R,"Classic Movies, Dramas",603,2,1,6.0,Adult,Movie
s7959,Movie,School Daze,United States,1988,R,"Comedies, Dramas",603,2,1,4.0,Adult,Movie
s7960,Movie,Scooby-Doo on Zombie Island,United States,1998,TV-PG,Children & Family Movies,603,1,0,5.0,Family,Movie
s7961,Movie,Scott Pilgrim vs. the World,"United States, United Kingdom, Canada, Japan",2010,PG-13,"Action & Adventure, Comedies, Cult Movies",722,3,0,6.0,Teen,Movie
s7962,Movie,Scream 2,United States,1997,R,Horror Movies,603,1,0,5.0,Adult,Movie
s7963,Movie,Scream 3,United States,2000,R,Horror Movies,603,1,0,5.0,Adult,Movie
s7964,Movie,Seal Team Six: The Raid on Osama Bin Laden,United States,2012,TV-MA,Action & Adventure,603,1,0,4.0,Adult,Movie
s7965,Movie,Searching for Bobby Fischer,United States,1993,PG,"Children & Family Movies, Classic Movies, Dramas",603,3,1,4.0,Family,Movie
s7966,Movie,Searching for Sugar Man,"Sweden, United Kingdom, Finland",2012,PG-13,"Documentaries, International Movies, Music & Musicals",473,3,0,5.0,Teen,Movie
s7967,Movie,Season of the Witch,United States,2011,PG-13,"Action & Adventure, Sci-Fi & Fantasy",603,2,0,5.0,Teen,Movie
s7968,Movie,Secret,"Hong Kong, Taiwan",2007,TV-PG,"Dramas, International Movies, Music & Musicals",245,3,1,6.0,Family,Movie
s7969,TV Show,Secret Affair,South Korea,2014,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",435,3,0,7.0,Teen,Movie
s7970,Movie,Secret in Their Eyes,"United States, United Kingdom, Spain, South Korea",2015,PG-13,"Dramas, Thrillers",733,2,1,6.0,Teen,Movie
s7971,Movie,Secrets of Althorp - The Spencers,United States,2013,TV-PG,"Documentaries, International Movies",603,2,0,7.0,Family,Movie
s7972,Movie,Secrets of Chatsworth,United States,2013,TV-PG,"Documentaries, International Movies",603,2,0,7.0,Family,Movie
s7973,Movie,Secrets of Henry VIII's Palace: Hampton Court,United States,2013,TV-PG,"Documentaries, International Movies",603,2,0,7.0,Family,Movie
s7974,Movie,Secrets of Her Majesty's Secret Service,United Kingdom,2014,TV-PG,"Documentaries, International Movies",506,2,0,7.0,Family,Movie
s7975,Movie,Secrets of Highclere Castle,United States,2013,TV-PG,"Documentaries, International Movies",603,2,0,7.0,Family,Movie
s7976,Movie,Secrets of Scotland Yard,United Kingdom,2013,TV-14,Documentaries,506,1,0,7.0,Teen,Movie
s7977,Movie,Secrets of Selfridges,United States,2014,TV-PG,Documentaries,603,1,0,7.0,Family,Movie
s7978,Movie,Secrets of the Tower of London,United Kingdom,2013,TV-PG,Documentaries,506,1,0,7.0,Family,Movie
s7979,Movie,Secrets of Underground London,United Kingdom,2014,TV-PG,"Documentaries, International Movies",506,2,0,7.0,Family,Movie
s7980,Movie,Secrets of Westminster,"United States, United Kingdom",2014,TV-PG,"Documentaries, International Movies",718,2,0,7.0,Family,Movie
s7981,Movie,Sen Kimsin?,Turkey,2012,TV-14,"Comedies, International Movies",492,2,0,7.0,Teen,Movie
s7982,Movie,Senna,"United Kingdom, France, United States",2010,PG-13,"Documentaries, International Movies, Sports Movies",542,3,0,5.0,Teen,Movie
s7983,TV Show,Sensitive Skin,Canada,2016,TV-MA,TV Comedies,58,1,0,,Adult,Movie
s7984,Movie,"Septiembre, un llanto en silencio",Guatemala,2017,TV-MA,"Dramas, Independent Movies, International Movies",238,3,1,6.0,Adult,Movie
s7985,TV Show,Servant of the People,Ukraine,2015,TV-14,"International TV Shows, TV Comedies",498,2,0,7.0,Teen,Movie
s7986,Movie,Set Up,United States,2011,R,Action & Adventure,603,1,0,4.0,Adult,Movie
s7987,Movie,Sex and the City 2,United States,2010,R,"Comedies, Dramas, Romantic Movies",603,3,1,3.0,Adult,Movie
s7988,Movie,Sex and the City: The Movie,United States,2008,R,"Comedies, Dramas, Romantic Movies",603,3,1,3.0,Adult,Movie
s7989,Movie,Sex Doll,"United Kingdom, France",2016,UR,"Dramas, International Movies, Romantic Movies",531,3,1,7.0,Unknown,Movie
s7990,Movie,"Sexo, Pudor y Lagrimas",Mexico,1999,R,"Comedies, Dramas, International Movies",342,3,1,7.0,Adult,Movie
s7991,Movie,SGT. Will Gardner,United States,2019,TV-MA,Dramas,603,1,1,5.0,Adult,Movie
s7992,TV Show,Shadow of Truth,Israel,2016,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",296,3,0,7.0,Adult,Movie
s7993,Movie,Shahanpan Dega Deva,India,2011,TV-14,"Comedies, International Movies",251,2,0,6.0,Teen,Movie
s7994,TV Show,Shaka Zulu,"Italy, South Africa, West Germany, Australia, United States",1986,TV-14,TV Dramas,310,1,1,5.0,Teen,Movie
s7995,Movie,Shakti: The Power,India,2002,TV-MA,"Dramas, International Movies, Thrillers",251,3,1,6.0,Adult,Movie
s7996,Movie,Shanghai,India,2012,TV-14,"Dramas, Independent Movies, International Movies",251,3,1,6.0,Teen,Movie
s7997,Movie,Shararat,India,2002,TV-PG,"Comedies, International Movies, Music & Musicals",251,3,0,6.0,Family,Movie
s7998,Movie,Shark Busters,Hong Kong,2002,TV-14,"Dramas, International Movies",239,2,1,6.0,Teen,Movie
s7999,Movie,Shark Night,United States,2011,PG-13,Horror Movies,603,1,0,5.0,Teen,Movie
s8000,Movie,Shaurya: It Takes Courage to Make Right... Right,India,2008,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s8001,Movie,She Did That,United States,2019,TV-PG,Documentaries,603,1,0,4.0,Family,Movie
s8002,Movie,Shelter,United States,2010,R,"Horror Movies, Thrillers",603,2,0,7.0,Adult,Movie
s8003,TV Show,Sherlock,"United Kingdom, United States",2017,TV-14,"British TV Shows, Crime TV Shows, International TV Shows",589,3,0,7.0,Teen,Movie
s8004,Movie,Sherlock Holmes,"United States, Germany, United Kingdom, Australia",2009,PG-13,"Action & Adventure, Comedies",661,2,0,3.0,Teen,Movie
s8005,Movie,Shiva,India,1990,TV-MA,"Action & Adventure, Dramas, International Movies",251,3,1,5.0,Adult,Movie
s8006,Movie,Shopkins: Chef Club,United States,2016,TV-Y,Movies,603,1,0,6.0,Family,Movie
s8007,Movie,Shopkins: Wild,Australia,2018,TV-Y,Movies,15,1,0,6.0,Family,Movie
s8008,Movie,Shopkins: World Vacation,Australia,2017,TV-Y,Movies,15,1,0,6.0,Family,Movie
s8009,Movie,Shorgul,India,2016,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s8010,Movie,Short Term 12,United States,2013,R,"Dramas, Independent Movies",603,2,1,5.0,Adult,Movie
s8011,Movie,Shorts,"United States, United Arab Emirates",2009,PG,"Children & Family Movies, Comedies",717,2,0,5.0,Family,Movie
s8012,Movie,SHOT! The Psycho-Spiritual Mantra of Rock,"United Kingdom, United States",2016,TV-MA,"Documentaries, Music & Musicals",589,2,0,7.0,Adult,Movie
s8013,Movie,Shuddhi,"India, United States",2017,TV-14,"Dramas, International Movies, Thrillers",271,3,1,6.0,Teen,Movie
s8014,Movie,Shutter,Thailand,2004,TV-MA,"Horror Movies, International Movies",488,2,0,6.0,Adult,Movie
s8015,Movie,Sicilian Ghost Story,"Italy, France, Switzerland",2017,TV-MA,"Dramas, International Movies, Thrillers",307,3,1,5.0,Adult,Movie
s8016,TV Show,Sid the Science Kid,United States,2008,TV-Y,Kids' TV,603,1,0,4.0,Family,Movie
s8017,Movie,Siddhant,India,2014,TV-G,"Dramas, Independent Movies, International Movies",251,3,1,6.0,Family,Movie
s8018,Movie,Silencer,United States,2018,TV-MA,"Action & Adventure, Independent Movies",603,2,0,6.0,Adult,Movie
s8019,Movie,Silent Hill: Revelation,"Canada, France, United States",2012,R,Horror Movies,64,1,0,5.0,Adult,Movie
s8020,Movie,Silicon Cowboys,United States,2016,TV-PG,Documentaries,603,1,0,7.0,Family,Movie
s8021,TV Show,Silver Spoon,Russia,2015,TV-MA,"Crime TV Shows, International TV Shows, TV Action & Adventure",407,3,0,7.0,Adult,Movie
s8022,TV Show,Sin senos no hay paraíso,"Colombia, Mexico, United States",2008,TV-14,"International TV Shows, Spanish-Language TV Shows, TV Dramas",123,3,1,7.0,Teen,Movie
s8023,TV Show,Sin Senos sí Hay Paraíso,"United States, Colombia",2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",637,3,1,,Adult,Movie
s8024,Movie,Singh Saab the Great,India,2013,TV-14,"Action & Adventure, Dramas, International Movies",251,3,1,7.0,Teen,Movie
s8025,Movie,Single,Indonesia,2015,TV-PG,"Comedies, International Movies, Romantic Movies",272,3,0,6.0,Family,Movie
s8026,Movie,Singularity,"Switzerland, United States",2017,PG-13,"Action & Adventure, Dramas, Sci-Fi & Fantasy",480,3,1,6.0,Teen,Movie
s8027,Movie,Sinister Circle,Peru,2017,TV-MA,"Horror Movies, International Movies",385,2,0,5.0,Adult,Movie
s8028,Movie,Siren,United States,2016,TV-MA,Horror Movies,603,1,0,4.0,Adult,Movie
s8029,Movie,Sister Code,United States,2015,R,"Comedies, Dramas, Romantic Movies",603,3,1,8.0,Adult,Movie
s8030,Movie,Skin Trade,"Thailand, Canada, United States",2014,R,Action & Adventure,489,1,0,6.0,Adult,Movie
s8031,TV Show,Skin Wars,United States,2016,TV-14,Reality TV,603,1,0,8.0,Teen,Movie
s8032,TV Show,Skin Wars: Fresh Paint,United States,2016,TV-14,Reality TV,603,1,0,6.0,Teen,Movie
s8033,Movie,Skiptrace,"China, Hong Kong, United States",2016,PG-13,"Action & Adventure, Comedies",109,2,0,5.0,Teen,Movie
s8034,Movie,Sky on Fire,"China, Hong Kong",2016,TV-MA,"Action & Adventure, International Movies",108,2,0,7.0,Adult,Movie
s8035,Movie,Skydancers,"United States, France",2014,TV-G,"Documentaries, Sports Movies",643,2,0,6.0,Family,Movie
s8036,Movie,Skyline,United States,2010,PG-13,"Action & Adventure, Sci-Fi & Fantasy",603,2,0,5.0,Teen,Movie
s8037,Movie,Sleeping with Other People,United States,2015,R,"Comedies, Dramas, Independent Movies",603,3,1,7.0,Adult,Movie
s8038,Movie,Sleepover,United States,2004,PG,"Comedies, Romantic Movies",603,2,0,4.0,Family,Movie
s8039,Movie,Sling Blade,United States,1996,R,"Dramas, Independent Movies",603,2,1,5.0,Adult,Movie
s8040,Movie,Sliver,United States,1993,R,Thrillers,603,1,0,4.0,Adult,Movie
s8041,TV Show,Slobby's World,United States,2018,TV-MA,Reality TV,603,1,0,6.0,Adult,Movie
s8042,Movie,Slow West,"United Kingdom, New Zealand",2015,R,"Action & Adventure, Dramas, International Movies",570,3,1,6.0,Adult,Movie
s8043,Movie,Small Soldiers,United States,1998,PG-13,"Action & Adventure, Comedies, Sci-Fi & Fantasy",603,3,0,5.0,Teen,Movie
s8044,Movie,Smart People,United States,2008,R,"Comedies, Dramas, Independent Movies",603,3,1,5.0,Adult,Movie
s8045,Movie,Smash: Motorized Mayhem,United States,2017,TV-MA,"Documentaries, Sports Movies",603,2,0,7.0,Adult,Movie
s8046,Movie,SMOSH: The Movie,United States,2015,PG-13,Comedies,603,1,0,9.0,Teen,Movie
s8047,Movie,Sniper: Special Ops,United States,2016,R,"Action & Adventure, Dramas",603,2,1,4.0,Adult,Movie
s8048,Movie,Socha Na Tha,India,2005,TV-14,"Comedies, International Movies, Romantic Movies",251,3,0,6.0,Teen,Movie
s8049,Movie,Social Animals,United States,2018,TV-MA,Documentaries,603,1,0,5.0,Adult,Movie
s8050,Movie,Soekarno,Indonesia,2013,TV-MA,"Dramas, International Movies",272,2,1,5.0,Adult,Movie
s8051,Movie,Solo Con Tu Pareja,Mexico,1991,NR,"Comedies, Independent Movies, International Movies",342,3,0,6.0,Unknown,Movie
s8052,Movie,Solo: A Star Wars Story,United States,2018,PG-13,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",603,3,0,5.0,Teen,Movie
s8053,Movie,Solo: A Star Wars Story (Spanish Version),United States,2018,PG-13,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",603,3,0,5.0,Teen,Movie
s8054,Movie,Solomon Kane,"Czech Republic, United Kingdom, France",2009,R,"Action & Adventure, International Movies, Sci-Fi & Fantasy",131,3,0,6.0,Adult,Movie
s8055,Movie,Some Freaks,United States,2017,TV-MA,"Dramas, Romantic Movies",603,2,1,7.0,Adult,Movie
s8056,Movie,Something's Gotta Give,United States,2003,PG-13,"Comedies, Romantic Movies",603,2,0,5.0,Teen,Movie
s8057,Movie,Son of a Gun,"Australia, United Kingdom, Canada",2014,R,"Action & Adventure, Dramas, Independent Movies",27,3,1,6.0,Adult,Movie
s8058,Movie,Sons of Ben,United States,2016,NR,"Documentaries, Sports Movies",603,2,0,8.0,Unknown,Movie
s8059,TV Show,Sotus The Series,Thailand,2016,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",488,3,1,5.0,Adult,Movie
s8060,Movie,Soul Surfer,United States,2011,PG,"Dramas, Faith & Spirituality, Sports Movies",603,3,1,4.0,Family,Movie
s8061,Movie,Soul to Keep,United States,2019,TV-MA,"Horror Movies, Independent Movies",603,2,0,5.0,Adult,Movie
s8062,Movie,Sour Grapes,United Kingdom,2016,NR,Documentaries,506,1,0,8.0,Unknown,Movie
s8063,TV Show,Space Racers,United States,2014,TV-Y,Kids' TV,603,1,0,4.0,Family,Movie
s8064,Movie,Sparkle,United States,1976,PG,"Dramas, Music & Musicals",603,2,1,5.0,Family,Movie
s8065,TV Show,Spartacus,United States,2013,TV-MA,"TV Action & Adventure, TV Dramas",603,2,1,,Adult,Movie
s8066,Movie,Speech & Debate,United States,2017,PG-13,"Comedies, Dramas, Independent Movies",603,3,1,7.0,Teen,Movie
s8067,Movie,Speed Is My Need,United Kingdom,2019,TV-14,"Documentaries, Sports Movies",506,2,0,4.0,Teen,Movie
s8068,Movie,Spider-Man 3,United States,2007,PG-13,"Action & Adventure, Sci-Fi & Fantasy",603,2,0,5.0,Teen,Movie
s8069,Movie,Spider-Man: Into the Spider-Verse,United States,2018,PG,"Action & Adventure, Comedies",603,2,0,5.0,Family,Movie
s8070,Movie,Spitfire: The Plane that Saved the World,United Kingdom,2018,TV-14,Documentaries,506,1,0,5.0,Teen,Movie
s8071,TV Show,Splash and Bubbles,United States,2018,TV-Y,Kids' TV,603,1,0,,Family,Movie
s8072,Movie,Spotlight,United States,2015,R,"Dramas, Independent Movies",603,2,1,4.0,Adult,Movie
s8073,Movie,Spring Breakers,"United States, France",2012,R,"Comedies, Cult Movies, Dramas",643,3,1,3.0,Adult,Movie
s8074,Movie,Sprinter,"Jamaica, United States",2018,TV-MA,"Dramas, International Movies, Sports Movies",318,3,1,4.0,Adult,Movie
s8075,Movie,Spy Kids,United States,2001,PG,"Children & Family Movies, Comedies",603,2,0,5.0,Family,Movie
s8076,Movie,Spy Kids 2: The Island of Lost Dreams,United States,2002,PG,"Children & Family Movies, Comedies",603,2,0,5.0,Family,Movie
s8077,Movie,Spy Kids 3: Game Over,United States,2003,PG,"Children & Family Movies, Comedies",603,2,0,5.0,Family,Movie
s8078,Movie,Spy Time,Spain,2015,TV-MA,"Action & Adventure, Comedies, International Movies",444,3,0,8.0,Adult,Movie
s8079,Movie,St. Agatha,United States,2018,TV-MA,"Horror Movies, Independent Movies",603,2,0,5.0,Adult,Movie
s8080,Movie,Staged Killer,United States,2019,TV-14,Thrillers,603,1,0,5.0,Teen,Movie
s8081,Movie,Standoff,Canada,2015,R,Action & Adventure,58,1,0,6.0,Adult,Movie
s8082,Movie,Star Men,"Canada, United States, United Kingdom",2015,TV-14,Documentaries,94,1,0,7.0,Teen,Movie
s8083,Movie,Star Wars: Episode VIII: The Last Jedi,United States,2017,PG-13,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",603,3,0,6.0,Teen,Movie
s8084,TV Show,Star-Crossed,United States,2014,TV-14,"Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy",603,3,1,9.0,Teen,Movie
s8085,Movie,Starred Up,United Kingdom,2013,TV-MA,"Dramas, Independent Movies, International Movies",506,3,1,5.0,Adult,Movie
s8086,TV Show,Station Horizon,Switzerland,2015,TV-MA,"International TV Shows, TV Comedies, TV Dramas",475,3,1,8.0,Adult,Movie
s8087,Movie,Stealing History,United States,2006,TV-PG,"Documentaries, International Movies",603,2,0,8.0,Family,Movie
s8088,Movie,Step Brothers,United States,2008,R,Comedies,603,1,0,5.0,Adult,Movie
s8089,Movie,Step Outside,Egypt,2018,TV-14,"Comedies, International Movies",150,2,0,5.0,Teen,Movie
s8090,Movie,Stephanie,United States,2017,R,Horror Movies,603,1,0,6.0,Adult,Movie
s8091,Movie,Sthaniya Sambaad,India,2010,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s8092,Movie,Still,Thailand,2010,TV-MA,"Horror Movies, International Movies",488,2,0,6.0,Adult,Movie
s8093,Movie,Stink!,United States,2015,TV-PG,Documentaries,603,1,0,6.0,Family,Movie
s8094,TV Show,Stoked,"United States, Canada",2010,TV-PG,Kids' TV,621,1,0,7.0,Family,Movie
s8095,TV Show,Stone Age,South Korea,2017,TV-Y7,"Kids' TV, Korean TV Shows",435,2,0,5.0,Family,Movie
s8096,Movie,Stonehearst Asylum,United States,2014,PG-13,"Horror Movies, Thrillers",603,2,0,7.0,Teen,Movie
s8097,Movie,Stop at Nothing: The Lance Armstrong Story,"Australia, United Kingdom, United States, New Zealand, Italy, France",2014,NR,"Documentaries, International Movies, Sports Movies",29,3,0,9.0,Unknown,Movie
s8098,TV Show,Storage Wars: Northern Treasures,United States,2015,TV-MA,"International TV Shows, Reality TV",603,2,0,5.0,Adult,Movie
s8099,Movie,Story of an Egg,India,2017,TV-PG,"Comedies, International Movies, Romantic Movies",251,3,0,7.0,Family,Movie
s8100,Movie,Straight Up,United States,2020,TV-MA,"Comedies, Independent Movies, LGBTQ Movies",603,3,0,4.0,Adult,Movie
s8101,Movie,Strange but True,Canada,2019,PG-13,"Dramas, Thrillers",58,2,1,4.0,Teen,Movie
s8102,Movie,Stranger than Fiction,"United States, United Kingdom",2006,PG-13,"Comedies, Romantic Movies",718,2,0,4.0,Teen,Movie
s8103,TV Show,Strawberry Shortcake: Berry Bitty Adventures,"France, United States, Canada",2015,TV-Y,Kids' TV,207,1,0,8.0,Family,Movie
s8104,Movie,Strictly Ballroom,"Australia, United Kingdom",1992,PG,"Classic Movies, Comedies, Romantic Movies",26,3,0,4.0,Family,Movie
s8105,Movie,Strike a Pose,"Netherlands, Belgium",2016,TV-MA,"Documentaries, International Movies, LGBTQ Movies",355,3,0,7.0,Adult,Movie
s8106,Movie,Stripes,United States,1981,R,"Classic Movies, Comedies, Cult Movies",603,3,0,5.0,Adult,Movie
s8107,Movie,Striptease,United States,1996,R,"Comedies, Dramas",603,2,1,3.0,Adult,Movie
s8108,TV Show,Strong Girl Bong-soon,South Korea,2017,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows",435,3,0,5.0,Teen,Movie
s8109,Movie,Stronger Than the World,Brazil,2016,NR,"Action & Adventure, Dramas, International Movies",45,3,1,7.0,Unknown,Movie
s8110,TV Show,Strongland,United States,2018,TV-PG,"Docuseries, International TV Shows",603,2,0,5.0,Family,Movie
s8111,Movie,Stuart Little 2,United States,2002,PG,"Children & Family Movies, Comedies",603,2,0,4.0,Family,Movie
s8112,Movie,Submission,United States,2019,TV-MA,"Action & Adventure, Dramas",603,2,1,5.0,Adult,Movie
s8113,Movie,Suburra,"Italy, France",2015,NR,"Dramas, International Movies, Thrillers",306,3,1,9.0,Unknown,Movie
s8114,Movie,Suckseed,Thailand,2011,TV-MA,"Comedies, International Movies, Music & Musicals",488,3,0,6.0,Adult,Movie
s8115,Movie,Sudani from Nigeria,India,2018,TV-14,"Comedies, Dramas, International Movies",251,3,1,6.0,Teen,Movie
s8116,Movie,Suicide (Hitabdut),Israel,2014,TV-MA,"International Movies, Thrillers",296,2,0,8.0,Adult,Movie
s8117,Movie,Suite Française,"United Kingdom, France, Canada, Belgium, United States",2014,TV-MA,"Dramas, International Movies, Romantic Movies",536,3,1,7.0,Adult,Movie
s8118,TV Show,Suits,South Korea,2018,TV-MA,"International TV Shows, Korean TV Shows, TV Comedies",435,3,0,5.0,Adult,Movie
s8119,Movie,Summer Night,United States,2019,TV-MA,"Comedies, Dramas, Romantic Movies",603,3,1,4.0,Adult,Movie
s8120,Movie,Summer of '92,"Denmark, United Kingdom, Sweden",2015,TV-MA,"Dramas, International Movies, Sports Movies",147,3,1,8.0,Adult,Movie
s8121,Movie,Sunrise,"India, France",2014,TV-MA,"Dramas, Independent Movies, International Movies",254,3,1,7.0,Adult,Movie
s8122,TV Show,Super Bheem,India,2019,TV-Y,Kids' TV,251,1,0,5.0,Family,Movie
s8123,Movie,Super Bheem Bana Vajraveer,India,2018,TV-Y7,Children & Family Movies,251,1,0,5.0,Family,Movie
s8124,Movie,Super Dark Times,United States,2017,TV-MA,"Dramas, Independent Movies, Thrillers",603,3,1,6.0,Adult,Movie
s8125,Movie,Super Nani,India,2014,TV-PG,"Comedies, Dramas, International Movies",251,3,1,6.0,Family,Movie
s8126,TV Show,Super Wings,"United States, South Korea, China",2020,TV-Y,"Kids' TV, Korean TV Shows",708,2,0,4.0,Family,Movie
s8127,Movie,Superbad,United States,2007,R,"Comedies, Cult Movies",603,2,0,3.0,Adult,Movie
s8128,Movie,Superfly,United States,1972,R,"Action & Adventure, Classic Movies, Dramas",603,3,1,5.0,Adult,Movie
s8129,Movie,Superman Returns,United States,2006,PG-13,"Action & Adventure, Sci-Fi & Fantasy",603,2,0,5.0,Teen,Movie
s8130,TV Show,SuperNature: Wild Flyers,United Kingdom,2016,TV-PG,"British TV Shows, Docuseries, Science & Nature TV",506,3,0,7.0,Family,Movie
s8131,Movie,Superstar,United States,1999,PG-13,Comedies,603,1,0,5.0,Teen,Movie
s8132,Movie,Surat Dari Praha,Indonesia,2016,TV-14,"Dramas, International Movies, Romantic Movies",272,3,1,6.0,Teen,Movie
s8133,TV Show,Surviving R. Kelly Part II: The Reckoning,United States,2020,TV-MA,"Crime TV Shows, Docuseries",603,2,0,4.0,Adult,Movie
s8134,Movie,Survivors Guide to Prison,United States,2017,TV-MA,Documentaries,603,1,0,6.0,Adult,Movie
s8135,Movie,Susanne Bartsch: On Top,United States,2017,TV-MA,"Documentaries, LGBTQ Movies",603,2,0,6.0,Adult,Movie
s8136,Movie,Sustainable,United States,2016,TV-G,Documentaries,603,1,0,7.0,Family,Movie
s8137,Movie,Swami,India,1977,TV-PG,"Dramas, Independent Movies, International Movies",251,3,1,5.0,Family,Movie
s8138,TV Show,Swami Baba Ramdev: The Untold Story,United States,2018,TV-14,"International TV Shows, TV Dramas",603,2,1,6.0,Teen,Movie
s8139,Movie,Sweeney Todd: The Demon Barber of Fleet Street,"United States, United Kingdom",2007,R,"Dramas, Horror Movies, Music & Musicals",718,3,1,4.0,Adult,Movie
s8140,Movie,Sweet Virginia,"United States, Canada",2017,R,"Dramas, Independent Movies, Thrillers",621,3,1,5.0,Adult,Movie
s8141,Movie,Swiss Army Man,"United States, Sweden",2016,R,"Comedies, Dramas, Independent Movies",712,3,1,5.0,Adult,Movie
s8142,Movie,Sword Master,"China, Hong Kong",2016,TV-MA,"Action & Adventure, Dramas, International Movies",108,3,1,7.0,Adult,Movie
s8143,Movie,Sword Masters: Two Champions of Shaolin,Hong Kong,1980,R,"Action & Adventure, International Movies",239,2,0,6.0,Adult,Movie
s8144,TV Show,Sym-Bionic Titan,United States,2010,TV-PG,Kids' TV,603,1,0,5.0,Family,Movie
s8145,Movie,Taal,India,1999,TV-PG,"Dramas, International Movies, Music & Musicals",251,3,1,6.0,Family,Movie
s8146,Movie,Tahaan,India,2008,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s8147,Movie,Take Me Home Tonight,"United States, Germany",2011,R,"Comedies, Romantic Movies",656,2,0,5.0,Adult,Movie
s8148,TV Show,Taken,"France, United States",2018,TV-14,"Crime TV Shows, TV Action & Adventure, TV Thrillers",206,3,0,,Teen,Movie
s8149,TV Show,Tales of the City (1993),"United Kingdom, United States",1993,TV-MA,TV Dramas,589,1,1,5.0,Adult,Movie
s8150,Movie,Tamanchey,India,2014,TV-MA,"Action & Adventure, International Movies, Romantic Movies",251,3,0,7.0,Adult,Movie
s8151,Movie,Tarif de nuit,France,2015,TV-MA,"International Movies, Thrillers",162,2,0,6.0,Adult,Movie
s8152,Movie,Tarzan,United States,1999,G,Children & Family Movies,603,1,0,6.0,Family,Movie
s8153,Movie,Tarzan 2,United States,2005,G,Children & Family Movies,603,1,0,7.0,Family,Movie
s8154,Movie,Tattah,Egypt,2013,TV-14,"Comedies, International Movies",150,2,0,5.0,Teen,Movie
s8155,Movie,Tayo the Little Bus Movie: Mission Ace,United States,2016,TV-Y7,Children & Family Movies,603,1,0,5.0,Family,Movie
s8156,Movie,Teach Us All,United States,2017,TV-14,Documentaries,603,1,0,7.0,Teen,Movie
s8157,Movie,Teen Patti,India,2010,TV-PG,"Dramas, International Movies, Thrillers",251,3,1,6.0,Family,Movie
s8158,Movie,Teenage Cocktail,United States,2016,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",603,3,1,7.0,Adult,Movie
s8159,Movie,Teenage Mutant Ninja Turtles,"Hong Kong, United States",2007,PG,"Children & Family Movies, Comedies",246,2,0,5.0,Family,Movie
s8160,Movie,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"United States, Hong Kong",1991,PG,"Children & Family Movies, Comedies",667,2,0,4.0,Family,Movie
s8161,Movie,Teenage Mutant Ninja Turtles: The Movie,United States,1990,PG,"Action & Adventure, Comedies",603,2,0,4.0,Family,Movie
s8162,Movie,Tees Maar Khan,India,2010,TV-PG,"Comedies, International Movies, Music & Musicals",251,3,0,6.0,Family,Movie
s8163,Movie,Tellur Aliens,"United States, Kazakhstan",2016,TV-Y7,Children & Family Movies,688,1,0,8.0,Family,Movie
s8164,Movie,Temporada de Caza,"Argentina, France, United States, Germany, Qatar",2017,TV-MA,"Dramas, International Movies",7,2,1,6.0,Adult,Movie
